TradeID,TransactionCodeOverrideDescription,TradeDate,SettledDate,SuperSheetDate,TradeAmount,System,DealerNum,DealerBranchBranchCode,RepCode,FirmId,FirmName,OfficeAddressLine1,OfficeCity,OfficeRegionRefCode,OfficePostalCode,PersonFirstName,PersonLastName,LineOfBusiness,Channel,Region,Territory,ProductNasdaqSymbol,ProductName,AccountTANumber,AccountId,ExternalAccountNumber,HoldingId,HoldingExternalAccountNumber,HoldingName
29761,Redemption,17-Jul-19,17-Jul-19,18-Jul-19,324554.68,UMB,DEFAULT,999999,999999,55647,ARISTOTOLE FUNDS,803 W MICHIGAN ST,MILWAUKEE,US-WI,53233-2301,Aristotole Funds,House Account,Mutual Fund,Direct,Direct,House,ARSQX,Aristotle Value Equity Fund - Class I,413000441,67,UNKNOWN,21289,UNKNOWN,ARISTOTLE CAPITAL MANAGEMENT
29486,Redemption,8-Jul-19,9-Jul-19,10-Jul-19,306531.32,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29683,Redemption,8-Jul-19,15-Jul-19,16-Jul-19,306531.32,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29636,Redemption,11-Jul-19,12-Jul-19,15-Jul-19,217912.12,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
32264,Redemption,13-Sep-19,13-Sep-19,13-Sep-19,200000,FIDELITY,226COR,BVD-BPJ,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPJMIC,6128,,6352,,Account made from rep code combination: BVD/BPJ/MIC
30577,Redemption,6-Aug-19,7-Aug-19,8-Aug-19,185624.72,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
30105,Redemption,24-Jul-19,25-Jul-19,26-Jul-19,176357.01,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29634,Redemption,11-Jul-19,12-Jul-19,15-Jul-19,167408.65,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
30512,Redemption,2-Aug-19,5-Aug-19,6-Aug-19,161092.77,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
30357,Redemption,29-Jul-19,30-Jul-19,31-Jul-19,150000,UMB,DEFAULT,999999,999999,55647,ARISTOTOLE FUNDS,803 W MICHIGAN ST,MILWAUKEE,US-WI,53233-2301,Aristotole Funds,House Account,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,413003068,10505,UNKNOWN,17381,UNKNOWN,KEYBANKFBOBRANDYWINE HTH FD MF  ETFACCT  21605662
32210,Redemption,11-Sep-19,11-Sep-19,11-Sep-19,150000,FIDELITY,226RIA,G14387858,G14387858,22596,CERITY PARTNERS LLC,227 W MONROE ST,CHICAGO,US-IL,60606-5055,HPM PARTNERS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSLX,Aristotle Core Equity Fund - Class I,638160682,52947,,60443,,
31197,Redemption,15-Aug-19,16-Aug-19,19-Aug-19,149488.47,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
30555,Redemption,5-Aug-19,6-Aug-19,7-Aug-19,140256.09,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
32190,Redemption,10-Sep-19,11-Sep-19,12-Sep-19,137772.5,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
30225,Redemption,25-Jul-19,26-Jul-19,29-Jul-19,136143.43,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010404,50924,P3M369069,58051,P3M369069,PERSHING LLC
30147,Redemption,25-Jul-19,25-Jul-19,28-Jul-19,126683.48,FIDELITY,226RIA,G13868871,G13868871,22108,"Hightower Advisors, LLC",4265 SAN FELIPE ST,HOUSTON,US-TX,77027-2920,"Hightower Advisors, LLC",House Account,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,676207359,20446,,27462,,
32517,Redemption,19-Sep-19,20-Sep-19,23-Sep-19,122764.42,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
30557,Redemption,5-Aug-19,6-Aug-19,7-Aug-19,117983.39,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
33774,Redemption,26-Sep-19,30-Sep-19,26-Sep-19,114210.22,MSSB,15,486,486-063/C,31478,Morgan Stanley Smith Barney LLC,125 HIGH ST,BOSTON,US-MA,02110-2704,Isabelle / Clifford,Eckel / White,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSBX,Aristotle Small Cap Equity Fund - Class I,4.86E+11,58281,,66497,,Morgan Stanley Smith Barney LLC
30695,Redemption,8-Aug-19,9-Aug-19,12-Aug-19,105259.83,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
29047,Redemption,1-Jul-19,2-Jul-19,3-Jul-19,100680.87,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413004781,50315,P3M510464,57442,P3M510464,PERSHING LLC
32344,Redemption,16-Sep-19,16-Sep-19,16-Sep-19,100000,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
31057,Redemption,12-Aug-19,13-Aug-19,14-Aug-19,99585.12,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29692,Redemption,12-Jul-19,15-Jul-19,16-Jul-19,98893.22,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
32310,Redemption,13-Sep-19,16-Sep-19,17-Sep-19,98189.34,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413007079,50497,P3M420144,57624,P3M420144,PERSHING LLC
29537,Redemption,9-Jul-19,10-Jul-19,11-Jul-19,96313.45,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29682,Redemption,9-Jul-19,15-Jul-19,16-Jul-19,96313.45,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
31363,Redemption,22-Aug-19,22-Aug-19,22-Aug-19,96085.83,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
33565,Redemption,27-Aug-19,29-Aug-19,27-Aug-19,95842.45,MSSB,15,970,97,31478,Morgan Stanley Smith Barney LLC,HARBORSIDE FINANCIAL CENTER,JERSEY CITY,US-NJ,7311,Morgan Stanley Smith Barney LLC,House Account,Mutual Fund,Broker Dealer,Northeast,Carroll,ARSQX,Aristotle Value Equity Fund - Class I,1.05E+11,57864,,66080,,Morgan Stanley Smith Barney LLC
29929,Redemption,22-Jul-19,23-Jul-19,24-Jul-19,93303.71,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010164,50900,P3M380470,58027,P3M380470,PERSHING LLC
30308,Redemption,26-Jul-19,29-Jul-19,30-Jul-19,92573.76,UMB,DLJP,P3M,B3Q,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,TELEMUS,CAPITAL,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413014883,55250,P3M364037,63045,P3M364037,PERSHING LLC
32903,Redemption,27-Sep-19,30-Sep-19,1-Oct-19,92459.34,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29214,Redemption,5-Jul-19,8-Jul-19,9-Jul-19,88321.48,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29678,Redemption,5-Jul-19,15-Jul-19,16-Jul-19,88321.48,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29848,Redemption,18-Jul-19,19-Jul-19,22-Jul-19,87595.34,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413009061,50696,P3M402217,57823,P3M402217,PERSHING LLC
31105,Redemption,15-Aug-19,16-Aug-19,15-Aug-19,85025.61,SCHWABPORTAL,0164FA,009KD04TE5Q,009KD04TE5Q,7964,"Cantor Fitzgerald Wealth Partners, LLC",499 PARK AVE,NEW YORK,US-NY,10022-1240,CANTOR FITZGERALD WEALTH PARTNERS LLC,HOUSE ACCOUNT,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,009KD0GE7Q2,501,,646,,
31032,Redemption,13-Aug-19,14-Aug-19,13-Aug-19,82055.43,SCHWABPORTAL,0164FA,009KD04YV8F,009KD04YV8F,3045,"Aristotle Capital Management, LLC",11100 SANTA MONICA BLVD,LOS ANGELES,US-CA,90025-3384,ARISTOTLE CAPITAL MANAGEMENT LLC,HOUSE ACCOUNT,Mutual Fund,Direct,Direct,House,ARSSX,Aristotle Strategic Credit Fund - Class I,009KD16WGYC,381,,432,,
32763,Redemption,25-Sep-19,26-Sep-19,27-Sep-19,81810.38,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29989,Redemption,25-Jul-19,26-Jul-19,25-Jul-19,80695,SCHWABPORTAL,0164FA,009KD04TJEV,009KD04TJEV,10047,Clay Northam Wealth Management,3020 OLD RANCH PKWY,SEAL BEACH,US-CA,90740-2765,Clay Northam Wealth Management,House Account,Mutual Fund,RIA,Southern California,Helton,ARSQX,Aristotle Value Equity Fund - Class I,009KD0AV7XQ,10567,,17443,413000225,
32783,Redemption,26-Sep-19,26-Sep-19,26-Sep-19,80296,FIDELITY,226COR,BVD-BPJ,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPJMIC,6128,,6352,,Account made from rep code combination: BVD/BPJ/MIC
29797,Redemption,17-Jul-19,18-Jul-19,19-Jul-19,78112.59,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29784,Redemption,17-Jul-19,18-Jul-19,19-Jul-19,76931.05,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010036,50887,P3M381031,58014,P3M381031,PERSHING LLC
29575,Redemption,10-Jul-19,11-Jul-19,12-Jul-19,72500.67,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
29793,Redemption,17-Jul-19,18-Jul-19,19-Jul-19,69510.22,UMB,671,0,9999,30431,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",4800 DEER LAKE DR E,JACKSONVILLE,US-FL,32246-6486,Merrill Lynch,House Account,Mutual Fund,Broker Dealer,House,House,ARSOX,Aristotle/Saul Global Opportunities Fund - Class I,413000530,14,413000530,15,413000530,MERRILL LYNCH PIERCE FENNER & SMITHFOR THE SOLE BENEFIT OF ITS CUSTOMERS
32564,Redemption,20-Sep-19,23-Sep-19,24-Sep-19,69307.94,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
31893,Redemption,6-Sep-19,9-Sep-19,10-Sep-19,68253.6,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29973,Redemption,23-Jul-19,24-Jul-19,25-Jul-19,65749.06,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
29855,Redemption,18-Jul-19,19-Jul-19,22-Jul-19,65272.99,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
30782,Redemption,9-Aug-19,12-Aug-19,13-Aug-19,62048.43,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
30388,Redemption,30-Jul-19,31-Jul-19,1-Aug-19,58620.98,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413005214,50358,P3M461031,57485,P3M461031,PERSHING LLC
32518,Redemption,19-Sep-19,20-Sep-19,23-Sep-19,57854.94,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
31847,Redemption,5-Sep-19,6-Sep-19,9-Sep-19,57555.68,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413010897,50973,P3M360068,58100,P3M360068,PERSHING LLC
32312,Redemption,13-Sep-19,16-Sep-19,17-Sep-19,57455.87,UMB,DLJP,P3M,CVC,45511,"Telemus Capital, LLC",2 TOWNE SQ,SOUTHFIELD,US-MI,48076-3769,Gary,Ran,Mutual Fund,RIA,Midwest,Sindici,ARSQX,Aristotle Value Equity Fund - Class I,413012903,50845,P3M132178,57972,P3M132178,PERSHING LLC
31804,Redemption,5-Sep-19,5-Sep-19,5-Sep-19,57435.25,FIDELITY,226COR,BVD-BPD,MIC,30820,"Mill Creek Capital Advisors, LLC",161 WASHINGTON ST,CONSHOHOCKEN,US-PA,19428-2083,mill,creek,Mutual Fund,RIA,Northeast,Sindici,ARSFX,Aristotle International Equity Fund - Class I,BVDBPDMIC,6122,,6346,,Account made from rep code combination: BVD/BPD/MIC
29889,Redemption,19-Jul-19,22-Jul-19,23-Jul-19,55618,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
31080,Redemption,13-Aug-19,14-Aug-19,15-Aug-19,55135.99,UMB,5972,999999,999999,48463,Vanguard Marketing Corporation,100 VANGUARD BLVD,MALVERN,US-PA,19355-2331,Vanguard Marketing Corporation,House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413014717,54248,UNKNOWN,61904,UNKNOWN,VANGUARD FIDUCIARY TRUST COMPANYFBO INL EMPLOYEE INVESTMENT PLANATTN  INVESTMENT SERVICES
32905,Redemption,27-Sep-19,30-Sep-19,1-Oct-19,53533.06,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
31736,Redemption,3-Sep-19,4-Sep-19,5-Sep-19,52119.89,UMB,CREF,999999,999999,46660,"Tiaa-cref Individual & Institutional Services, LLC",8500 ANDREW CARNEGIE BLVD,CHARLOTTE,US-NC,28262-8500,Tiaa-Cref Individual & Institutional Svcs,Charlotte NC House Account,Mutual Fund,Institutional,Institutional,Manley,ARSBX,Aristotle Small Cap Equity Fund - Class I,413002763,6341,UNKNOWN,6581,UNKNOWN,TIAA FSBCUSTFBORETIREMENT PLANS FOR WHICH TIAA ACTS ASRECORD KEEPERATTN TRUST OPERATIONS
